timestamp,ip_address,request_type,resource,job_type,status_code,response_size,response_time,user_agent,country,region,continent,gender,age,is_error
2025-01-06 21:44:22,92.117.181.19,POST,/login,,200,324.62,113,Edge,CAN,North America,Americas,Male,65,0
2025-01-06 21:45:33,108.92.150.83,PUT,/demo/schedule,,401,400.69,225,Firefox,DEU,Western Europe,Europe,Male,38,1
2025-01-06 23:03:30,117.44.216.9,POST,/home,,200,87.29,490,Safari,FRA,Western Europe,Europe,Male,31,0
2025-01-07 01:03:53,77.73.203.238,POST,/events/promotional,,404,348.53,269,Firefox,AUS,Oceania,Oceania,Male,28,1
2025-01-07 01:33:45,81.124.237.95,POST,/demo/schedule,,200,384.48,541,Chrome,USA,North America,Americas,Female,49,0
2025-01-07 02:13:13,98.245.124.179,GET,/search,,200,347.46,655,Firefox,USA,North America,Americas,Female,31,0
2025-01-07 02:41:59,117.202.176.245,GET,/products,,200,199.22,318,Chrome,GBR,Northern Europe,Europe,Female,27,0
2025-01-07 03:47:44,101.215.191.229,POST,/jobs/place,,500,344.9,433,Firefox,IND,Southern Asia,Asia,Male,73,1
2025-01-07 03:52:35,41.200.66.153,DELETE,/api/data,,404,312.29,231,Chrome,BRA,South America,Americas,Female,23,1
2025-01-07 04:51:55,16.147.121.78,PUT,/dashboard,,200,495.7,791,Chrome,GBR,Northern Europe,Europe,Male,33,0
2025-01-07 04:57:23,33.243.37.117,GET,/jobs/request,Freelance,200,346.8,389,Chrome,USA,North America,Americas,Male,58,0
2025-01-07 04:58:32,21.216.193.19,POST,/logout,,503,221.33,671,Edge,USA,North America,Americas,Male,56,1
2025-01-07 06:20:26,114.47.234.163,GET,/settings,,200,380.7,435,Chrome,DEU,Western Europe,Europe,Female,40,0
2025-01-07 06:20:40,109.124.52.179,DELETE,/home,,200,120.37,752,Firefox,DEU,Western Europe,Europe,Female,72,0
2025-01-07 06:41:51,59.189.47.138,GET,/demo/schedule,,200,203.06,444,Edge,USA,North America,Americas,Female,30,0
2025-01-07 07:21:35,49.136.42.187,POST,/jobs/place,,200,184.85,399,Edge,FRA,Western Europe,Europe,Male,45,0
2025-01-07 08:02:39,96.165.128.7,POST,/register,,403,312.36,419,Firefox,BRA,South America,Americas,Male,61,1
2025-01-07 09:06:35,110.175.43.130,GET,/api/data,,200,381.26,420,Firefox,JPN,Eastern Asia,Asia,Female,20,0
2025-01-07 09:19:04,62.58.111.120,GET,/home,,200,14.19,798,Edge,USA,North America,Americas,Female,67,0
2025-01-07 09:22:46,67.142.188.117,GET,/login,,500,458.02,429,Chrome,USA,North America,Americas,Prefer not to say,38,1
2025-01-07 09:24:18,102.116.26.150,GET,/ai-assistant/request,,200,400.67,686,Chrome,IND,Southern Asia,Asia,Female,51,0
2025-01-07 09:34:30,14.183.176.155,GET,/logout,,200,364.36,411,Chrome,USA,North America,Americas,Male,20,0
2025-01-07 09:51:37,11.207.186.132,POST,/login,,500,240.25,238,Chrome,ZAF,Southern Africa,Africa,Female,61,1
2025-01-07 10:02:54,84.251.235.44,GET,/home,,200,135.74,353,Chrome,AUS,Oceania,Oceania,Female,40,0
2025-01-07 10:25:28,72.5.58.175,POST,/login,,200,193.83,754,Safari,GBR,Northern Europe,Europe,Female,66,0
2025-01-07 10:35:32,65.177.132.43,POST,/jobs/request,Internship,200,365.0,263,Chrome,USA,North America,Americas,Male,65,0
2025-01-07 10:40:01,109.186.83.95,POST,/home,,200,342.58,505,Firefox,GBR,Northern Europe,Europe,Male,60,0
2025-01-07 10:40:29,76.194.43.198,GET,/products,,503,185.17,593,Chrome,USA,North America,Americas,Female,69,1
2025-01-07 10:41:52,19.32.234.10,GET,/home,,500,498.85,699,Safari,USA,North America,Americas,Male,20,1
2025-01-07 10:43:29,109.93.66.111,DELETE,/events/promotional,,200,153.13,537,Safari,USA,North America,Americas,Female,73,0
2025-01-07 10:53:53,74.243.138.12,POST,/register,,400,43.78,122,Safari,FRA,Western Europe,Europe,Non-binary,61,1
2025-01-07 11:01:48,18.21.157.94,GET,/api/data,,404,440.22,159,Chrome,USA,North America,Americas,Female,68,1
2025-01-07 11:12:03,19.79.39.76,GET,/jobs/request,Full-time,200,362.12,198,Mobile,USA,North America,Americas,Female,24,0
2025-01-07 11:19:25,90.40.177.14,GET,/dashboard,,200,98.83,713,Edge,IND,Southern Asia,Asia,Male,32,0
2025-01-07 11:25:17,35.82.226.142,POST,/login,,200,100.36,677,Mobile,DEU,Western Europe,Europe,Female,53,0
2025-01-07 11:52:13,94.134.91.130,PUT,/jobs/request,Part-time,200,437.32,326,Firefox,USA,North America,Americas,Non-binary,73,0
2025-01-07 12:23:07,48.203.160.167,GET,/settings,,200,259.27,186,Chrome,USA,North America,Americas,Male,25,0
2025-01-07 12:23:11,5.118.147.181,GET,/search,,200,269.46,510,Chrome,GBR,Northern Europe,Europe,Male,73,0
2025-01-07 12:31:08,79.76.170.21,PUT,/ai-assistant/request,,200,52.42,182,Chrome,AUS,Oceania,Oceania,Female,27,0
2025-01-07 12:34:48,63.58.33.103,PUT,/demo/schedule,,200,110.08,332,Firefox,ZAF,Southern Africa,Africa,Female,54,0
2025-01-07 12:45:21,101.215.191.229,GET,/home,,200,292.41,398,Firefox,IND,Southern Asia,Asia,Male,73,0
2025-01-07 12:55:24,90.113.228.96,POST,/api/users,,200,195.95,247,Firefox,GBR,Northern Europe,Europe,Male,67,0
2025-01-07 13:40:39,79.76.170.21,GET,/home,,200,25.61,99,Chrome,AUS,Oceania,Oceania,Female,27,0
2025-01-07 13:46:30,9.10.199.224,GET,/events/promotional,,200,131.51,753,Chrome,AUS,Oceania,Oceania,Female,58,0
2025-01-07 14:01:03,34.191.78.176,GET,/products,,200,298.99,99,Safari,USA,North America,Americas,Non-binary,22,0
2025-01-07 14:05:52,73.208.79.237,POST,/demo/schedule,,200,184.92,422,Safari,CAN,North America,Americas,Non-binary,73,0
2025-01-07 14:18:19,58.184.138.27,GET,/dashboard,,301,11.8,441,Firefox,ZAF,Southern Africa,Africa,Male,29,0
2025-01-07 14:27:29,78.166.197.4,GET,/dashboard,,200,144.58,767,Firefox,USA,North America,Americas,Male,42,0
2025-01-07 14:38:38,85.69.153.83,GET,/home,,304,351.8,394,Chrome,JPN,Eastern Asia,Asia,Female,62,0
2025-01-07 14:46:00,32.238.62.69,GET,/events/promotional,,200,163.94,278,Chrome,USA,North America,Americas,Male,27,0
2025-01-07 14:47:05,48.203.160.167,GET,/jobs/request,Part-time,200,30.87,775,Mobile,USA,North America,Americas,Male,25,0
2025-01-07 14:50:50,28.179.219.43,GET,/events/promotional,,200,197.77,227,Edge,JPN,Eastern Asia,Asia,Female,68,0
2025-01-07 14:54:05,48.203.160.167,GET,/api/data,,200,463.64,486,Mobile,USA,North America,Americas,Male,25,0
2025-01-07 14:55:24,58.250.85.22,POST,/profile,,304,458.9,276,Firefox,FRA,Western Europe,Europe,Female,68,0
2025-01-07 14:56:43,37.5.97.22,GET,/dashboard,,200,212.38,154,Chrome,FRA,Western Europe,Europe,Male,44,0
2025-01-07 15:02:51,87.195.163.179,GET,/home,,200,138.58,119,Chrome,ZAF,Southern Africa,Africa,Male,27,0
2025-01-07 15:03:52,61.107.224.205,POST,/jobs/place,,200,166.47,133,Chrome,ZAF,Southern Africa,Africa,Male,62,0
2025-01-07 15:06:34,54.79.38.121,GET,/home,,200,175.26,651,Firefox,IND,Southern Asia,Asia,Female,34,0
2025-01-07 15:22:47,60.37.30.41,POST,/logout,,200,328.04,203,Mobile,CAN,North America,Americas,Male,48,0
2025-01-07 15:57:14,57.59.197.231,GET,/about,,200,486.96,585,Firefox,IND,Southern Asia,Asia,Female,34,0
2025-01-07 16:02:00,37.5.97.22,GET,/home,,401,304.17,687,Chrome,FRA,Western Europe,Europe,Male,44,1
2025-01-07 16:16:29,115.89.218.143,POST,/login,,301,146.22,688,Chrome,ZAF,Southern Africa,Africa,Female,40,0
2025-01-07 16:21:39,54.70.118.18,POST,/demo/schedule,,200,281.46,262,Chrome,IND,Southern Asia,Asia,Female,18,0
2025-01-07 16:25:15,110.175.43.130,POST,/demo/schedule,,200,294.13,174,Firefox,JPN,Eastern Asia,Asia,Female,20,0
2025-01-07 16:25:15,42.34.153.12,POST,/jobs/place,,200,260.88,447,Chrome,FRA,Western Europe,Europe,Female,25,0
2025-01-07 16:27:42,117.54.217.57,GET,/home,,200,448.5,129,Firefox,FRA,Western Europe,Europe,Male,62,0
2025-01-07 16:33:04,81.194.75.211,GET,/home,,403,478.82,486,Edge,DEU,Western Europe,Europe,Female,20,1
2025-01-07 16:40:48,74.99.185.142,DELETE,/api/data,,200,79.78,451,Safari,CAN,North America,Americas,Male,42,0
2025-01-07 16:42:25,74.99.185.142,GET,/home,,200,17.95,208,Chrome,CAN,North America,Americas,Male,42,0
2025-01-07 16:49:18,86.53.170.35,POST,/ai-assistant/request,,200,167.25,627,Chrome,USA,North America,Americas,Male,52,0
2025-01-07 16:57:18,34.110.76.141,GET,/ai-assistant/request,,200,351.78,526,Chrome,USA,North America,Americas,Non-binary,56,0
2025-01-07 17:32:06,57.0.100.94,GET,/events/promotional,,200,151.26,487,Firefox,USA,North America,Americas,Male,60,0
2025-01-07 17:37:05,69.160.198.157,GET,/jobs/request,Contract,200,82.83,553,Safari,JPN,Eastern Asia,Asia,Male,25,0
2025-01-07 17:54:09,33.44.222.30,GET,/dashboard,,200,381.23,217,Safari,USA,North America,Americas,Female,56,0
2025-01-07 19:04:35,110.169.14.30,GET,/login,,200,365.54,85,Chrome,FRA,Western Europe,Europe,Female,34,0
2025-01-07 19:04:41,72.5.58.175,GET,/events/promotional,,200,396.46,305,Firefox,GBR,Northern Europe,Europe,Female,66,0
2025-01-07 21:42:38,95.180.222.71,GET,/dashboard,,200,248.21,750,Chrome,CAN,North America,Americas,Female,68,0
2025-01-07 21:59:20,109.186.83.95,PUT,/api/data,,404,336.59,191,Edge,GBR,Northern Europe,Europe,Male,60,1
2025-01-07 22:37:05,35.250.128.232,POST,/contact,,200,20.54,505,Safari,DEU,Western Europe,Europe,Non-binary,21,0
2025-01-07 22:49:21,11.76.18.214,DELETE,/profile,,200,487.12,215,Edge,USA,North America,Americas,Male,53,0
2025-01-07 22:54:17,4.140.125.58,GET,/ai-assistant/request,,200,77.48,134,Chrome,DEU,Western Europe,Europe,Male,24,0
2025-01-07 23:00:51,18.153.234.81,GET,/dashboard,,200,178.11,146,Chrome,USA,North America,Americas,Non-binary,22,0
2025-01-07 23:21:58,122.52.63.73,POST,/login,,200,27.01,579,Chrome,CAN,North America,Americas,Male,28,0
2025-01-07 23:25:08,25.242.123.218,GET,/home,,304,265.08,54,Chrome,USA,North America,Americas,Male,72,0
2025-01-08 00:43:24,120.57.31.213,GET,/jobs/request,Freelance,200,498.66,549,Chrome,CAN,North America,Americas,Female,50,0
2025-01-08 01:39:12,21.71.167.239,POST,/jobs/place,,200,97.06,237,Chrome,GBR,Northern Europe,Europe,Female,28,0
2025-01-08 01:49:03,103.136.1.73,GET,/about,,200,455.77,751,Edge,USA,North America,Americas,Female,71,0
2025-01-08 02:18:22,26.185.255.161,GET,/dashboard,,200,348.05,428,Chrome,CAN,North America,Americas,Male,21,0
2025-01-08 02:27:03,89.123.254.234,GET,/contact,,200,10.53,161,Firefox,CAN,North America,Americas,Female,32,0
2025-01-08 02:56:09,65.59.49.61,POST,/login,,200,25.85,477,Firefox,USA,North America,Americas,Female,26,0
2025-01-08 03:32:57,7.77.76.208,GET,/ai-assistant/request,,200,461.51,750,Chrome,DEU,Western Europe,Europe,Female,37,0
2025-01-08 04:25:30,36.144.107.184,GET,/login,,200,224.69,567,Mobile,GBR,Northern Europe,Europe,Male,61,0
2025-01-08 04:40:32,36.72.36.16,GET,/contact,,200,59.67,567,Chrome,USA,North America,Americas,Male,37,0
2025-01-08 04:45:21,42.108.255.102,POST,/demo/schedule,,200,50.66,654,Edge,BRA,South America,Americas,Female,59,0
2025-01-08 05:09:52,73.111.245.54,GET,/jobs/request,Contract,200,483.42,771,Safari,IND,Southern Asia,Asia,Female,39,0
2025-01-08 05:22:47,123.68.239.70,GET,/events/promotional,,200,374.27,163,Firefox,GBR,Northern Europe,Europe,Male,25,0
2025-01-08 05:46:14,122.101.217.30,POST,/jobs/request,Freelance,500,111.45,535,Chrome,FRA,Western Europe,Europe,Female,59,1
2025-01-08 06:57:19,70.78.142.22,POST,/logout,,404,49.27,195,Edge,DEU,Western Europe,Europe,Male,50,1
2025-01-08 07:07:26,79.76.170.21,GET,/jobs/place,,200,301.38,529,Chrome,AUS,Oceania,Oceania,Female,27,0
2025-01-08 07:41:18,73.111.245.54,GET,/about,,304,8.47,702,Firefox,IND,Southern Asia,Asia,Female,39,0
2025-01-08 08:01:39,4.41.23.243,POST,/jobs/place,,200,30.67,516,Chrome,JPN,Eastern Asia,Asia,Female,54,0
2025-01-08 08:03:33,91.56.97.5,POST,/ai-assistant/request,,200,49.26,63,Edge,DEU,Western Europe,Europe,Male,44,0
2025-01-08 08:29:23,38.40.177.237,GET,/home,,200,411.17,224,Chrome,USA,North America,Americas,Male,34,0
2025-01-08 08:53:31,29.102.159.103,POST,/home,,200,429.73,650,Firefox,CAN,North America,Americas,Prefer not to say,59,0
2025-01-08 09:02:35,11.42.137.40,GET,/api/data,,200,209.69,306,Chrome,USA,North America,Americas,Male,68,0
2025-01-08 09:45:13,124.235.185.23,GET,/search,,200,423.43,769,Chrome,USA,North America,Americas,Male,24,0
2025-01-08 10:09:45,63.192.160.245,GET,/contact,,503,499.42,272,Mobile,AUS,Oceania,Oceania,Male,52,1
2025-01-08 10:35:41,25.242.123.218,GET,/home,,200,5.13,68,Safari,USA,North America,Americas,Male,72,0
2025-01-08 10:40:23,90.104.210.129,GET,/api/data,,200,478.12,420,Mobile,USA,North America,Americas,Female,48,0
2025-01-08 10:43:55,109.215.129.214,GET,/about,,200,303.36,728,Safari,IND,Southern Asia,Asia,Male,19,0
2025-01-08 10:52:27,5.203.253.48,POST,/home,,200,307.9,666,Safari,ZAF,Southern Africa,Africa,Non-binary,73,0
2025-01-08 11:34:27,11.42.137.40,GET,/profile,,404,213.24,205,Chrome,USA,North America,Americas,Male,68,1
2025-01-08 11:40:32,54.70.118.18,GET,/home,,200,465.32,269,Chrome,IND,Southern Asia,Asia,Female,18,0
2025-01-08 11:42:39,93.245.210.197,POST,/ai-assistant/request,,200,120.78,295,Mobile,USA,North America,Americas,Male,54,0
2025-01-08 11:46:00,42.90.203.248,POST,/demo/schedule,,200,25.44,176,Safari,USA,North America,Americas,Male,65,0
2025-01-08 11:48:37,66.174.6.218,POST,/ai-assistant/request,,404,263.67,185,Firefox,CAN,North America,Americas,Male,49,1
2025-01-08 11:57:24,80.208.143.9,POST,/login,,200,492.12,198,Safari,JPN,Eastern Asia,Asia,Female,31,0
2025-01-08 12:13:48,92.51.227.43,GET,/demo/schedule,,200,235.3,600,Chrome,IND,Southern Asia,Asia,Female,75,0
2025-01-08 12:14:07,57.0.100.94,PUT,/home,,200,385.17,544,Firefox,USA,North America,Americas,Male,60,0
2025-01-08 12:14:08,111.234.88.209,POST,/jobs/place,,200,143.58,255,Chrome,USA,North America,Americas,Female,69,0
2025-01-08 12:37:41,103.175.24.12,POST,/login,,200,365.62,244,Safari,JPN,Eastern Asia,Asia,Male,68,0
2025-01-08 12:40:16,37.79.110.246,PUT,/contact,,404,110.1,642,Chrome,CAN,North America,Americas,Female,24,1
2025-01-08 12:43:07,13.48.0.55,POST,/profile,,200,109.06,375,Firefox,CAN,North America,Americas,Female,26,0
2025-01-08 12:52:46,47.135.247.50,GET,/events/promotional,,200,414.74,542,Edge,USA,North America,Americas,Prefer not to say,35,0
2025-01-08 12:55:25,109.157.122.15,POST,/contact,,200,253.67,792,Firefox,BRA,South America,Americas,Male,54,0
2025-01-08 13:07:32,68.227.4.3,GET,/jobs/request,Contract,200,479.75,402,Mobile,DEU,Western Europe,Europe,Female,70,0
2025-01-08 13:12:36,72.21.230.233,GET,/login,,200,132.19,139,Edge,GBR,Northern Europe,Europe,Female,59,0
2025-01-08 13:13:38,103.175.24.12,POST,/ai-assistant/request,,200,60.68,562,Chrome,JPN,Eastern Asia,Asia,Male,68,0
2025-01-08 13:15:16,72.74.196.49,POST,/jobs/place,,301,485.37,131,Edge,USA,North America,Americas,Non-binary,50,0
2025-01-08 13:16:07,36.144.107.184,GET,/products,,200,324.22,745,Mobile,GBR,Northern Europe,Europe,Male,61,0
2025-01-08 13:19:26,105.70.128.14,GET,/ai-assistant/request,,200,141.44,752,Edge,JPN,Eastern Asia,Asia,Female,73,0
2025-01-08 13:46:26,74.243.138.12,DELETE,/jobs/request,Part-time,200,262.49,549,Mobile,FRA,Western Europe,Europe,Non-binary,61,0
2025-01-08 13:51:29,31.180.112.163,POST,/contact,,200,320.69,692,Mobile,IND,Southern Asia,Asia,Male,34,0
2025-01-08 13:54:27,71.31.160.15,PUT,/profile,,200,157.15,442,Firefox,DEU,Western Europe,Europe,Male,48,0
2025-01-08 14:04:38,96.199.162.93,GET,/contact,,200,153.09,121,Chrome,DEU,Western Europe,Europe,Male,18,0
2025-01-08 14:14:25,42.108.255.102,GET,/jobs/request,Internship,301,282.85,597,Safari,BRA,South America,Americas,Female,59,0
2025-01-08 14:17:43,35.184.254.120,GET,/register,,404,69.4,137,Mobile,CAN,North America,Americas,Male,64,1
2025-01-08 14:34:58,80.122.124.13,GET,/register,,200,203.16,349,Chrome,USA,North America,Americas,Female,51,0
2025-01-08 14:42:24,37.64.67.64,GET,/ai-assistant/request,,200,276.77,498,Chrome,BRA,South America,Americas,Male,38,0
2025-01-08 14:55:32,81.160.63.185,GET,/home,,200,293.98,396,Chrome,ZAF,Southern Africa,Africa,Non-binary,50,0
2025-01-08 15:00:01,125.185.235.182,GET,/dashboard,,404,461.57,749,Chrome,USA,North America,Americas,Male,29,1
2025-01-08 15:17:37,9.10.199.224,GET,/events/promotional,,200,140.56,197,Chrome,AUS,Oceania,Oceania,Female,58,0
2025-01-08 15:25:07,93.245.210.197,GET,/jobs/request,Freelance,500,23.34,66,Chrome,USA,North America,Americas,Male,54,1
2025-01-08 15:32:30,5.203.253.48,GET,/dashboard,,200,450.33,604,Chrome,ZAF,Southern Africa,Africa,Non-binary,73,0
2025-01-08 16:02:34,7.41.139.114,GET,/api/data,,200,156.91,489,Chrome,IND,Southern Asia,Asia,Female,49,0
2025-01-08 16:02:36,66.174.6.218,GET,/dashboard,,200,178.68,547,Safari,CAN,North America,Americas,Male,49,0
2025-01-08 16:25:53,108.116.114.7,POST,/login,,200,257.13,531,Firefox,USA,North America,Americas,Female,43,0
2025-01-08 16:29:21,29.67.242.63,POST,/jobs/request,Full-time,404,230.15,795,Edge,FRA,Western Europe,Europe,Female,69,1
2025-01-08 16:39:12,18.212.233.145,PUT,/api/users,,304,273.33,627,Safari,USA,North America,Americas,Male,47,0
2025-01-08 16:43:57,7.7.47.238,PUT,/dashboard,,200,496.11,642,Chrome,GBR,Northern Europe,Europe,Female,33,0
2025-01-08 16:54:36,110.175.43.130,POST,/events/promotional,,200,9.95,657,Chrome,JPN,Eastern Asia,Asia,Female,20,0
2025-01-08 17:01:36,48.203.160.167,GET,/dashboard,,500,19.41,793,Chrome,USA,North America,Americas,Male,25,1
2025-01-08 17:13:06,7.127.62.117,POST,/ai-assistant/request,,200,53.7,147,Chrome,GBR,Northern Europe,Europe,Male,47,0
2025-01-08 17:16:47,109.167.162.116,PUT,/products,,200,463.12,165,Safari,CAN,North America,Americas,Male,22,0
2025-01-08 17:42:42,58.145.229.60,GET,/home,,301,152.33,196,Firefox,USA,North America,Americas,Female,37,0
2025-01-08 17:48:51,79.58.83.247,POST,/demo/schedule,,304,181.89,629,Safari,CAN,North America,Americas,Male,55,0
2025-01-08 17:50:44,45.203.167.8,POST,/search,,404,404.84,179,Chrome,JPN,Eastern Asia,Asia,Female,68,1
2025-01-08 17:55:30,58.184.138.27,POST,/settings,,200,312.88,776,Firefox,ZAF,Southern Africa,Africa,Male,29,0
2025-01-08 17:59:23,53.35.72.190,POST,/login,,200,15.87,481,Chrome,GBR,Northern Europe,Europe,Female,19,0
2025-01-08 18:43:57,115.135.187.196,GET,/jobs/request,Internship,200,243.53,250,Mobile,CAN,North America,Americas,Male,20,0
2025-01-08 18:45:38,111.234.88.209,GET,/products,,200,24.22,207,Firefox,USA,North America,Americas,Female,69,0
2025-01-08 18:51:33,30.58.236.243,GET,/dashboard,,401,250.78,449,Chrome,CAN,North America,Americas,Male,71,1
2025-01-08 18:55:18,59.142.3.195,GET,/home,,200,366.54,632,Mobile,CAN,North America,Americas,Female,62,0
2025-01-08 19:06:15,36.112.166.216,GET,/ai-assistant/request,,200,12.06,330,Safari,GBR,Northern Europe,Europe,Female,21,0
2025-01-08 19:33:17,90.67.154.41,POST,/settings,,200,234.49,269,Chrome,USA,North America,Americas,Female,74,0
2025-01-08 19:33:40,58.184.138.27,GET,/home,,200,212.26,451,Safari,ZAF,Southern Africa,Africa,Male,29,0
2025-01-08 19:56:33,25.249.88.143,GET,/jobs/place,,200,135.12,569,Firefox,CAN,North America,Americas,Male,36,0
2025-01-08 20:53:18,92.149.148.147,GET,/profile,,200,486.34,170,Chrome,USA,North America,Americas,Male,72,0
2025-01-08 21:40:10,61.107.224.205,GET,/home,,404,117.69,142,Safari,ZAF,Southern Africa,Africa,Male,62,1
2025-01-08 21:42:28,16.147.121.78,GET,/events/promotional,,200,84.67,251,Safari,GBR,Northern Europe,Europe,Male,33,0
2025-01-08 21:54:58,73.111.245.54,POST,/ai-assistant/request,,404,242.39,501,Mobile,IND,Southern Asia,Asia,Female,39,1
2025-01-08 22:10:30,42.34.153.12,GET,/home,,200,237.46,577,Safari,FRA,Western Europe,Europe,Female,25,0
2025-01-08 23:12:25,28.213.15.128,GET,/about,,200,359.35,332,Chrome,USA,North America,Americas,Female,52,0
2025-01-09 00:04:28,33.44.222.30,GET,/dashboard,,301,432.8,211,Chrome,USA,North America,Americas,Female,56,0
2025-01-09 00:34:09,122.149.139.107,POST,/login,,200,127.58,696,Chrome,USA,North America,Americas,Female,48,0
2025-01-09 01:00:54,84.30.45.167,GET,/api/data,,200,440.6,778,Safari,USA,North America,Americas,Female,52,0
2025-01-09 02:22:26,2.125.23.121,GET,/jobs/request,Contract,404,44.6,740,Chrome,JPN,Eastern Asia,Asia,Male,27,1
2025-01-09 05:09:25,77.196.179.247,POST,/demo/schedule,,200,75.78,163,Chrome,IND,Southern Asia,Asia,Male,68,0
2025-01-09 05:18:19,91.249.79.49,POST,/login,,200,61.4,363,Mobile,USA,North America,Americas,Male,21,0
2025-01-09 08:22:31,74.99.185.142,GET,/jobs/request,Full-time,200,64.92,212,Edge,CAN,North America,Americas,Male,42,0
2025-01-09 08:26:12,89.33.158.179,GET,/jobs/place,,500,209.61,270,Chrome,JPN,Eastern Asia,Asia,Male,72,1
2025-01-09 08:26:55,35.19.55.153,POST,/ai-assistant/request,,301,243.35,601,Edge,USA,North America,Americas,Male,64,0
2025-01-09 08:35:11,85.138.247.120,POST,/login,,200,112.34,752,Chrome,IND,Southern Asia,Asia,Male,64,0
2025-01-09 08:58:19,113.154.234.165,POST,/jobs/request,Contract,200,273.08,216,Chrome,IND,Southern Asia,Asia,Prefer not to say,21,0
2025-01-09 09:03:36,110.175.43.130,PUT,/dashboard,,200,87.48,369,Safari,JPN,Eastern Asia,Asia,Female,20,0
2025-01-09 09:11:40,91.154.209.30,POST,/jobs/request,Internship,200,409.99,340,Firefox,GBR,Northern Europe,Europe,Male,20,0
2025-01-09 09:28:46,116.185.98.181,GET,/home,,304,477.34,150,Chrome,DEU,Western Europe,Europe,Male,60,0
2025-01-09 09:30:27,68.113.211.77,GET,/api/data,,200,167.97,218,Edge,AUS,Oceania,Oceania,Male,53,0
2025-01-09 09:31:38,109.93.66.111,POST,/jobs/place,,403,234.07,265,Chrome,USA,North America,Americas,Female,73,1
2025-01-09 09:42:44,91.56.97.5,DELETE,/home,,200,7.19,80,Firefox,DEU,Western Europe,Europe,Male,44,0
2025-01-09 10:14:07,26.185.255.161,GET,/api/data,,401,20.83,565,Firefox,CAN,North America,Americas,Male,21,1
2025-01-09 10:20:33,37.5.97.22,GET,/help,,200,34.4,564,Edge,FRA,Western Europe,Europe,Male,44,0
2025-01-09 10:23:48,55.89.102.34,POST,/demo/schedule,,200,392.88,405,Chrome,USA,North America,Americas,Female,74,0
2025-01-09 10:27:55,15.68.135.30,POST,/ai-assistant/request,,200,202.71,656,Chrome,ZAF,Southern Africa,Africa,Female,65,0
2025-01-09 10:31:00,118.10.194.123,GET,/search,,200,53.49,225,Edge,CAN,North America,Americas,Male,40,0
2025-01-09 10:48:56,103.136.1.73,GET,/home,,200,256.56,184,Firefox,USA,North America,Americas,Female,71,0
2025-01-09 10:49:37,7.91.114.206,GET,/home,,200,276.86,213,Edge,FRA,Western Europe,Europe,Female,20,0
2025-01-09 11:05:24,120.173.179.2,GET,/ai-assistant/request,,200,402.42,313,Chrome,IND,Southern Asia,Asia,Male,27,0
2025-01-09 11:13:49,30.112.68.123,POST,/demo/schedule,,200,447.88,180,Edge,CAN,North America,Americas,Male,65,0
2025-01-09 11:18:29,74.199.169.99,GET,/home,,200,336.61,719,Chrome,GBR,Northern Europe,Europe,Female,26,0
2025-01-09 11:22:25,36.252.74.17,GET,/dashboard,,200,484.1,799,Firefox,USA,North America,Americas,Male,35,0
2025-01-09 11:31:02,21.118.196.178,GET,/login,,200,278.51,560,Mobile,USA,North America,Americas,Male,31,0
2025-01-09 11:45:55,102.68.73.18,PUT,/home,,200,223.14,471,Safari,USA,North America,Americas,Female,18,0
2025-01-09 11:48:47,7.153.133.210,POST,/login,,200,365.52,664,Mobile,CAN,North America,Americas,Prefer not to say,19,0
2025-01-09 11:49:10,113.154.234.165,POST,/register,,304,404.09,784,Firefox,IND,Southern Asia,Asia,Prefer not to say,21,0
2025-01-09 11:50:17,91.64.251.27,POST,/api/data,,200,277.97,674,Chrome,GBR,Northern Europe,Europe,Female,54,0
2025-01-09 12:04:23,90.40.177.14,DELETE,/api/data,,200,179.89,251,Mobile,IND,Southern Asia,Asia,Male,32,0
2025-01-09 12:09:36,91.64.251.27,GET,/home,,200,411.48,604,Chrome,GBR,Northern Europe,Europe,Female,54,0
2025-01-09 12:15:07,90.67.154.41,POST,/jobs/request,Contract,500,437.92,271,Mobile,USA,North America,Americas,Female,74,1
2025-01-09 12:22:09,102.13.154.53,POST,/login,,500,269.1,770,Firefox,DEU,Western Europe,Europe,Female,50,1
2025-01-09 12:49:27,58.17.186.188,POST,/demo/schedule,,200,168.37,656,Chrome,USA,North America,Americas,Male,36,0
2025-01-09 12:57:53,49.129.8.92,GET,/home,,500,250.64,743,Chrome,CAN,North America,Americas,Female,40,1
2025-01-09 13:12:54,94.110.220.116,GET,/events/promotional,,200,65.87,524,Safari,IND,Southern Asia,Asia,Female,44,0
2025-01-09 13:15:33,7.153.133.210,GET,/ai-assistant/request,,200,398.17,336,Edge,CAN,North America,Americas,Prefer not to say,19,0
2025-01-09 13:18:48,46.204.66.195,GET,/products,,200,59.8,541,Firefox,AUS,Oceania,Oceania,Male,53,0
2025-01-09 13:43:45,108.92.150.83,POST,/ai-assistant/request,,200,374.83,580,Chrome,DEU,Western Europe,Europe,Male,38,0
2025-01-09 13:47:28,39.173.58.120,GET,/jobs/request,Internship,200,353.61,188,Chrome,AUS,Oceania,Oceania,Prefer not to say,27,0
2025-01-09 13:48:12,108.232.46.170,POST,/login,,200,50.97,306,Safari,ZAF,Southern Africa,Africa,Male,58,0
2025-01-09 13:54:19,58.145.229.60,POST,/jobs/place,,200,310.78,651,Mobile,USA,North America,Americas,Female,37,0
